"Course Id","Course Name",Provider,Universities/Institutions,"Parent Subject","Child Subject",Url,"Next Session Date",Length,Video(Url)
409,"Fundamentals of Online Education: Planning and Application",Coursera,"Georgia Institute of Technology","Education & Teaching",,https://www.coursera.org/course/foe,NA,,https://d1a2y8pfnfh44t.cloudfront.net/-MlSs0gASvU/|||https://d15cw65ipctsrr.cloudfront.net/1d/ddc0b0352d11e49374019bac019d2c/large-icon.png
410,"Fundamentals of Electrical Engineering",Coursera,"Rice University",Engineering,"Electrical & Mechanical",https://www.coursera.org/course/eefun,"20th Jan, 2014",12,https://d1a2y8pfnfh44t.cloudfront.net/dENcC_mFbew/|||https://d15cw65ipctsrr.cloudfront.net/25/deb3f0352d11e49571adff5b3c00f3/large-icon.png
412,"Chemistry: Concept Development and Application",Coursera,"Rice University",Science,"Chemistry, Biology, & Life Sciences",https://www.coursera.org/course/genchem1,"4th Mar, 2013",10,https://d1a2y8pfnfh44t.cloudfront.net/1GaESBUPHSw/|||https://d15cw65ipctsrr.cloudfront.net/20/89f4f0352d11e48170130ca7e70d6d/large-icon.png
413,"Nanotechnology: The Basics",Coursera,"Rice University",Science,,https://www.coursera.org/course/nanotech,"11th Nov, 2013",9,https://d1a2y8pfnfh44t.cloudfront.net/xg-EbtAxPzw/|||https://d15cw65ipctsrr.cloudfront.net/32/9eb5e0352d11e488c8d9622ef02af4/large-icon.png
414,"Artificial Intelligence Planning",Coursera,"University of Edinburgh","Computer Science","Artificial Intelligence",https://www.coursera.org/course/aiplan,"12th Jan, 2015",7,https://d1a2y8pfnfh44t.cloudfront.net/LSARePR3yVg/|||https://d15cw65ipctsrr.cloudfront.net/04/1d0a50352d11e49374019bac019d2c/large-icon.png
415,"Astrobiology and the Search for Extraterrestrial Life",Coursera,"University of Edinburgh",Science,"Physics & Astronomy",https://www.coursera.org/course/astrobio,"12th Jan, 2015",,https://d1a2y8pfnfh44t.cloudfront.net/wz1r4asp6ns/|||https://d15cw65ipctsrr.cloudfront.net/09/949390352d11e4b89cffcbd250fdc9/large-icon.png
416,"Scientific Computing",Coursera,"University of Washington","Mathematics and Stats",,https://www.coursera.org/course/scientificcomp,"26th Aug, 2014",10,https://d1a2y8pfnfh44t.cloudfront.net/ot3X7IEqAYk/|||https://d15cw65ipctsrr.cloudfront.net/42/3138c0352d11e48c9cbde9a47c32c7/large-icon.png
417,"Information Security and Risk Management in Context",Coursera,"University of Washington","Computer Science",,https://www.coursera.org/course/inforiskman,"26th Aug, 2014",10,https://d1a2y8pfnfh44t.cloudfront.net/58wL8yXVyhw/|||https://d15cw65ipctsrr.cloudfront.net/26/db8a80352d11e4983ad3612bf5dfa7/large-icon.png
418,"Introduction to Philosophy",Coursera,"University of Edinburgh",Humanities,"History & Philosophy",https://www.coursera.org/course/introphil,"15th Sep, 2014",,https://d1a2y8pfnfh44t.cloudfront.net/KEYj6NB23rA/|||https://d15cw65ipctsrr.cloudfront.net/2c/5b9f40352d11e4b28a5b9bdf8d9c55/large-icon.png
419,"Equine Nutrition",Coursera,"University of Edinburgh","Health & Medicine","Disease and Medicine",https://www.coursera.org/course/equinenutrition,"26th Jan, 2015",5,https://d1a2y8pfnfh44t.cloudfront.net/9fd80d60968911e4a9d7b3d25f072529/|||https://d15cw65ipctsrr.cloudfront.net/1b/8d4100352d11e48277ab05289070ba/large-icon.png
420,"Critical Thinking in Global Challenges",Coursera,"University of Edinburgh","Health & Medicine","Health & Society",https://www.coursera.org/course/criticalthinking,"19th Jan, 2015",5,https://d1a2y8pfnfh44t.cloudfront.net/PJnd28w1oX8/|||https://d15cw65ipctsrr.cloudfront.net/14/1c0aa0352d11e4b1518bb3518fcc93/large-icon.png
421,"E-learning and Digital Cultures",Coursera,"University of Edinburgh","Education & Teaching",,https://www.coursera.org/course/edc,"3rd Nov, 2014",5,https://d1a2y8pfnfh44t.cloudfront.net/M5CJ27vfNUY/|||https://d15cw65ipctsrr.cloudfront.net/1b/d594a0352d11e48e9c2583f964c285/large-icon.png
422,"Functional Programming Principles in Scala",Coursera,"École Polytechnique Fédérale de Lausanne","Computer Science",,https://www.coursera.org/course/progfun,"15th Sep, 2014",7,https://d1a2y8pfnfh44t.cloudfront.net/_NVySmdAH4c/|||https://d15cw65ipctsrr.cloudfront.net/3c/cebe20352d11e49dc56df018365453/large-icon.png
423,"Digital Signal Processing",Coursera,"École Polytechnique Fédérale de Lausanne",Engineering,"Electrical & Mechanical",https://www.coursera.org/course/dsp,"19th Jan, 2015",10,https://d1a2y8pfnfh44t.cloudfront.net/rRUp2PVDJ_A/|||https://d15cw65ipctsrr.cloudfront.net/18/7e2c40352d11e49dc56df018365453/large-icon.png
424,"A Beginner's Guide to Irrational Behavior",Coursera,"Duke University","Social Sciences","Psychology & Sociology",https://www.coursera.org/course/behavioralecon,"11th Mar, 2014",,https://d1a2y8pfnfh44t.cloudfront.net/dzSfmkbQClk/|||https://d15cw65ipctsrr.cloudfront.net/09/bd5140352d11e49a597321ba86b5f4/large-icon.png
425,"Cryptography II",Coursera,"Stanford University","Computer Science",,https://www.coursera.org/course/crypto2,"6th Apr, 2015",6,
426,"Algorithms: Design and Analysis, Part 2",Coursera,"Stanford University","Computer Science",,https://www.coursera.org/course/algo2,"23rd Mar, 2015",6,https://d1a2y8pfnfh44t.cloudfront.net/rETLncFbxGs/|||https://d15cw65ipctsrr.cloudfront.net/05/091800352d11e4aeabbf8c949e23f9/large-icon.png
427,"Heterogeneous Parallel Programming",Coursera,"University of Illinois at Urbana-Champaign","Computer Science",,https://www.coursera.org/course/hetero,"12th Jan, 2015",9,https://d1a2y8pfnfh44t.cloudfront.net/SCGlbr1t628/|||https://d15cw65ipctsrr.cloudfront.net/25/15e5b0352d11e48277ab05289070ba/large-icon.png
428,"VLSI CAD:  Logic to Layout",Coursera,"University of Illinois at Urbana-Champaign","Computer Science",,https://www.coursera.org/course/vlsicad,"2nd Feb, 2015",10,https://d1a2y8pfnfh44t.cloudfront.net/mh9OOGQk2cY/|||https://d15cw65ipctsrr.cloudfront.net/25/8dbfb0352b11e4b07f0965d0c0162f/large-icon-attr.png
429,"Creative, Serious and Playful Science of Android Apps",Coursera,"University of Illinois at Urbana-Champaign","Computer Science",,https://www.coursera.org/course/androidapps101,"20th Oct, 2014",8,https://d1a2y8pfnfh44t.cloudfront.net/6rTbNJsztUU/|||https://d15cw65ipctsrr.cloudfront.net/08/30e4e0352d11e4983ad3612bf5dfa7/large-icon.png
430,"The Modern World: Global History since 1760",Coursera,"University of Virginia",Humanities,"History & Philosophy",https://www.coursera.org/course/modernworld,"14th Jan, 2014",,https://d1a2y8pfnfh44t.cloudfront.net/erG5s8o9iuc/|||https://d15cw65ipctsrr.cloudfront.net/53/c155d0352c11e48239673584835daa/Flag-Globe.png
431,"How Things Work 1",Coursera,"University of Virginia",Science,,https://www.coursera.org/course/howthingswork1,"11th Aug, 2014",6,https://d1a2y8pfnfh44t.cloudfront.net/wjzZLw0nnyA/|||https://d15cw65ipctsrr.cloudfront.net/12/535560352911e4a1481570b8fd189d/logo.png
432,"Know Thyself",Coursera,"University of Virginia",Humanities,"History & Philosophy",https://www.coursera.org/course/knowthyself,"4th Mar, 2013",10,https://www.youtube.com/watch?v=yJiur5zyIS8
433,"Grow to Greatness: Smart Growth for Private Businesses, Part I",Coursera,"University of Virginia","Business & Management",,https://www.coursera.org/course/growtogreatness,"20th Oct, 2014",,https://d1a2y8pfnfh44t.cloudfront.net/vF24j1Eq-jE/|||https://d15cw65ipctsrr.cloudfront.net/2e/107b30352d11e4a1481570b8fd189d/large-icon.png
434,"Introduction to Sustainability",Coursera,"University of Illinois at Urbana-Champaign",Science,"Earth Sciences",https://www.coursera.org/course/sustain,"19th Jan, 2015",8,https://d1a2y8pfnfh44t.cloudfront.net/og7325sQJTU/|||https://d15cw65ipctsrr.cloudfront.net/43/ba49c0352d11e4b89cffcbd250fdc9/large-icon.png
435,"Planet Earth",Coursera,"University of Illinois at Urbana-Champaign",Science,"Earth Sciences",https://www.coursera.org/course/earth,NA,,https://d1a2y8pfnfh44t.cloudfront.net/a056fe60c99611e38c9c1d479bccf3f3/|||https://d15cw65ipctsrr.cloudfront.net/18/eccc90352d11e485fc9138b3373442/large-icon.png
436,"Microeconomics Principles",Coursera,"University of Illinois at Urbana-Champaign","Social Sciences",Economics,https://www.coursera.org/course/microecon,"22nd Dec, 2014",4,https://d1a2y8pfnfh44t.cloudfront.net/Jo_778kG1Ck/|||https://d15cw65ipctsrr.cloudfront.net/32/2f7950352d11e4aa3c599183b828af/large-icon.png
437,"Introductory Organic Chemistry - Part 1",Coursera,"University of Illinois at Urbana-Champaign",Science,"Chemistry, Biology, & Life Sciences",https://www.coursera.org/course/orgchem1a,"28th Jan, 2013",,https://d1a2y8pfnfh44t.cloudfront.net/PgA2A0W-rMk/|||https://d15cw65ipctsrr.cloudfront.net/38/4f2970352d11e4a20a15dee8e65a23/large-icon.png
438,"Introductory Organic Chemistry - Part 2",Coursera,"University of Illinois at Urbana-Champaign",Science,"Chemistry, Biology, & Life Sciences",https://www.coursera.org/course/orgchem1b,NA,,https://d1a2y8pfnfh44t.cloudfront.net/EYy3Ed5XbIo/|||https://d15cw65ipctsrr.cloudfront.net/3a/67f750352d11e48239673584835daa/large-icon.png
439,"Intermediate Organic Chemistry - Part 1",Coursera,"University of Illinois at Urbana-Champaign",Science,"Chemistry, Biology, & Life Sciences",https://www.coursera.org/course/orgchem2a,"4th Mar, 2013",,https://d1a2y8pfnfh44t.cloudfront.net/FxTEBTkpLMc/|||https://d15cw65ipctsrr.cloudfront.net/39/33bd10352d11e48e9c2583f964c285/large-icon.png
440,"Intermediate Organic Chemistry - Part 2",Coursera,"University of Illinois at Urbana-Champaign",Science,"Chemistry, Biology, & Life Sciences",https://www.coursera.org/course/orgchem2b,NA,,https://d1a2y8pfnfh44t.cloudfront.net/wHvjmTErsPo/|||https://d15cw65ipctsrr.cloudfront.net/39/ed9730352d11e494bcf927fb09cbc9/large-icon.png
441,"Introduction à la programmation orientée objet (en Java)",Coursera,"École Polytechnique Fédérale de Lausanne","Computer Science",,https://www.coursera.org/course/intropoojava,"24th Oct, 2014",7,https://d1a2y8pfnfh44t.cloudfront.net/f60e92000db111e48aed15f1e653fccd/|||https://d15cw65ipctsrr.cloudfront.net/69/4f829005b711e4a6be1fee93418c8b/Intro-Java-final.jpg
442,"CS50x: Introduction to Computer Science",edX,"Harvard University","Computer Science",,https://www.edx.org/course/introduction-computer-science-harvardx-cs50x,"Self paced",,http://www.youtube.com/watch?v=FsYdgKO4AQU
443,"CS169.1x: Engineering Software as a Service",edX,"University of California, Berkeley","Computer Science",,https://www.edx.org/course/engineering-software-service-uc-berkeleyx-cs169-1x,"21st Oct, 2014",9,http://www.youtube.com/watch?v=V36LpHqtcDY
444,"6.002x: Circuits and Electronics",edX,"Massachusetts Institute of Technology",Engineering,"Electrical & Mechanical",https://www.edx.org/course/circuits-electronics-mitx-6-002x-0,"20th Jan, 2015",10,http://www.youtube.com/watch?v=zVsStU3dtcw
445,"CS188.1x: Artificial Intelligence",edX,"University of California, Berkeley","Computer Science","Artificial Intelligence",https://www.edx.org/course/artificial-intelligence-uc-berkeleyx-cs188-1x-0,"6th Feb, 2015",12,http://www.youtube.com/watch?v=ZevD-DY2eQE
446,"6.00x: Introduction to Computer Science and Programming",edX,"Massachusetts Institute of Technology","Computer Science",,https://www.edx.org/course/mitx/mitx-6-00x-introduction-computer-science-586,"4th Feb, 2013",8,https://www.youtube.com/watch?v=3cH_qnEx9P0&feature=youtu.be
447,"3.091x: Introduction to Solid State Chemistry",edX,"Massachusetts Institute of Technology",Science,"Chemistry, Biology, & Life Sciences",https://www.edx.org/course/introduction-solid-state-chemistry-mitx-3-091x,"3rd Sep, 2014",15,http://www.youtube.com/watch?v=jkfTkxVaSFg
448,"PH207x: Health in Numbers: Quantitative Methods in Clinical & Public Health Research",edX,"Harvard University","Health & Medicine","Health & Society",https://www.edx.org/course/health-numbers-quantitative-methods-harvardx-ph207x,"15th Oct, 2012",13,http://www.youtube.com/watch?v=j9CqWffkVNw
449,"Computational Neuroscience",Coursera,"University of Washington","Computer Science",,https://www.coursera.org/course/compneuro,"10th Jan, 2014",,https://d1a2y8pfnfh44t.cloudfront.net/exBbVX0pYxo/|||https://d15cw65ipctsrr.cloudfront.net/0f/bc0be0352d11e4a4351b48ac74e750/large-icon.png
451,"Introduction to Data Science",Coursera,"University of Washington","Computer Science","Data Science and Big Data",https://www.coursera.org/course/datasci,"30th Jun, 2014",8,
452,"Programming Languages",Coursera,"University of Washington","Computer Science",,https://www.coursera.org/course/proglang,"2nd Oct, 2014",,
453,"The Hardware/Software Interface",Coursera,"University of Washington","Computer Science",,https://www.coursera.org/course/hwswinterface,"30th Jun, 2014",8,
454,"Web Intelligence and Big Data",Coursera,"IIT (Indian Institute of Technology Delhi)|||Indraprastha Institute of Information Technology Delhi","Computer Science","Data Science and Big Data",https://www.coursera.org/course/bigdata,"20th Apr, 2014",9,https://d1a2y8pfnfh44t.cloudfront.net/LKBZTL7mOgA/|||https://d15cw65ipctsrr.cloudfront.net/2d/de3280352b11e485fc9138b3373442/logo_new.png
455,"Intro to Theoretical Computer Science",Udacity,,"Computer Science",,http://www.udacity.com/overview/Course/cs313/CourseRev/1,"Self paced",7,https://www.youtube.com/watch?v=AZ9B1kTW5FA
456,"Differential Equations in Action",Udacity,,"Mathematics and Stats",,http://www.udacity.com/overview/Course/cs222/CourseRev/1,"Self paced",7,https://www.youtube.com/watch?v=CWyJDfkP8T4
457,"Software Debugging",Udacity,"Saarland University","Computer Science",,http://www.udacity.com/overview/Course/cs259/CourseRev/1,"Self paced",7,https://www.youtube.com/watch?v=pklED4UfODg
458,"CSCI 1730 - Introduction to Programming Languages",,"Brown University","Computer Science",,http://www.cs.brown.edu/courses/cs173/2012/OnLine/,"Self paced",,
459,"Organizational Analysis (Self-Paced)",Coursera,"Stanford University","Business & Management",,https://www.coursera.org/course/organalysis,"22nd Sep, 2014",10,https://d1a2y8pfnfh44t.cloudfront.net/cm8JD0Exbwc/|||https://d15cw65ipctsrr.cloudfront.net/38/5ce510352d11e49374019bac019d2c/large-icon.png
460,"Introduction to Computational Finance and Financial Econometrics",Coursera,"University of Washington","Business & Management","Marketing & Finance",https://www.coursera.org/course/compfinance,"23rd Feb, 2015",10,https://d1a2y8pfnfh44t.cloudfront.net/YIcQEaaYC20/|||https://d15cw65ipctsrr.cloudfront.net/11/7b4810352d11e49a597321ba86b5f4/large-icon.png
461,"How to Build a Startup",Udacity,,"Business & Management",Entrepreneurship,http://www.udacity.com/overview/Course/ep245/CourseRev/1,"Self paced",7,https://www.youtube.com/watch?v=VZvgj6B2JZs
462,"Image and video processing: From Mars to Hollywood with a stop at the hospital",Coursera,"Duke University","Computer Science",,https://www.coursera.org/course/images,"5th Jan, 2015",9,https://d1a2y8pfnfh44t.cloudfront.net/YiBlKRtd1B0/|||https://d15cw65ipctsrr.cloudfront.net/2e/521810352d11e49acdcfd9c2fca6c5/large-icon.png
463,"Grow to Greatness: Smart Growth for Private Businesses, Part II",Coursera,"University of Virginia","Business & Management",Entrepreneurship,https://www.coursera.org/course/GTG,"12th Jan, 2015",,https://d1a2y8pfnfh44t.cloudfront.net/UplEBjGbD88/|||https://d15cw65ipctsrr.cloudfront.net/75/fd5853cdf1752a1e01d69da5e8cf73/Faded-logo.jpg
464,"Writing in the Sciences",Coursera,"Stanford University",Humanities,"Literature & Writing",https://www.coursera.org/course/sciwrite,"24th Sep, 2012",,https://d1a2y8pfnfh44t.cloudfront.net/4xdond91JfU/|||https://d15cw65ipctsrr.cloudfront.net/42/0dd240352d11e4b07f0965d0c0162f/large-icon.png
465,"In-Memory Data Management (2014) - Implications on Enterprise Systems",openHPI,,"Computer Science",,https://open.hpi.de/courses/imdb2014,"1st Sep, 2014",7,https://www.youtube.com/watch?v=1fFRO8JlRts
466,"Designing A New Learning Environment",NovoED,"Stanford University","Education & Teaching",,http://venture-lab.org/education,"15th Oct, 2012",9,https://www.youtube.com/watch?v=nxfsO1BZtKo
467,"A Crash Course on Creativity",NovoED,"Stanford University","Business & Management",,http://venture-lab.org/creativity,"22nd Apr, 2013",7,https://www.youtube.com/watch?v=T9RjRC0xdMc
468,Finance,NovoED,"Stanford University","Business & Management","Marketing & Finance",https://novoed.com/finance13,"29th Apr, 2013",10,https://www.youtube.com/watch?v=Rv7LidJLGYU
469,"Startup Boards: Advanced Entrepreneurship",NovoED,"Stanford University","Business & Management",Entrepreneurship,http://venture-lab.org/advanced_venture,"14th Oct, 2012",9,https://www.youtube.com/watch?v=dTaqyshR1gU
470,"Technology Entrepreneurship",NovoED,"Stanford University","Business & Management",Entrepreneurship,https://novoed.com/venture1-2015-1,"5th Jan, 2015",6,https://www.youtube.com/watch?v=vb-5Ktx-aKI
471,"An Introduction to Computer Networks",Class2Go,"Stanford University","Computer Science",,https://class.stanford.edu/networking/Fall2012/preview/,"8th Oct, 2012",,https://www.youtube.com/watch?v=o4Y_0uug_Oc
472,"Solar Cells, Fuel Cells, & Batteries",Class2Go,"Stanford University",Science,,https://class.stanford.edu/solar/Fall2012/preview/,"8th Oct, 2012",,
473,"Development Economics",MRUniversity,"George Mason University","Social Sciences",Economics,http://marginalrevolution.com/marginalrevolution/2012/09/mrus-first-course-development-economics.html,"Self paced",,
474,"M101: MongoDB for Developers","MongoDB University",,"Computer Science",,http://education.10gen.com/courses/10gen/M101/2012_Fall/about,"22nd Oct, 2012",7,https://www.youtube.com/watch?v=MXKvwHfAUNc
475,"M102: MongoDB for DBAs","MongoDB University",,"Computer Science",,https://university.mongodb.com/courses/M102/about,"6th Jan, 2015",7,https://www.youtube.com/watch?v=qrfdT5sfrlI
476,"Health Informatics in the Cloud",Coursera,"Georgia Institute of Technology","Health & Medicine","Health & Society",https://www.coursera.org/course/healthinformatics,"16th Sep, 2013",,https://d1a2y8pfnfh44t.cloudfront.net/Z2NkmWKuSUs/|||https://d15cw65ipctsrr.cloudfront.net/0f/b0e520352911e48239673584835daa/logo.png
477,"Accountable Talk®: Conversation that Works",Coursera,"University of Pittsburgh",Humanities,,https://www.coursera.org/course/accountabletalk,"8th Sep, 2013",,https://d1a2y8pfnfh44t.cloudfront.net/WsW9IT1Q6OA/|||https://d15cw65ipctsrr.cloudfront.net/3b/cccc8e7188d7f351b5354e0d82684e/Talk_Bubble_FIN2.jpg
478,"Nutrition and Physical Activity for Health",Coursera,"University of Pittsburgh","Health & Medicine","Food, Exercise, and Nutrition",https://www.coursera.org/course/nutritionforhealth,"16th Jun, 2014",,https://d1a2y8pfnfh44t.cloudfront.net/zpBRXJhU_3k/|||https://d15cw65ipctsrr.cloudfront.net/10/8bad60352c11e49374019bac019d2c/NewNutrition-LARGE.png
479,"A Look at Nuclear Science and Technology",Coursera,"University of Pittsburgh",Science,,https://www.coursera.org/course/nuclearscience,"3rd Mar, 2014",,https://d1a2y8pfnfh44t.cloudfront.net/fziDilqvJuQ/|||https://d15cw65ipctsrr.cloudfront.net/e4/ba69a6615c945e9e311be8fb07ce6e/MP900437258.jpg
481,"Disaster Preparedness",Coursera,"University of Pittsburgh","Health & Medicine","Health & Society",https://www.coursera.org/course/disasterprep,"26th Jan, 2015",6,https://d1a2y8pfnfh44t.cloudfront.net/eF8wTi1FkN0/|||https://d15cw65ipctsrr.cloudfront.net/30/288f2ce285db9e912a165a75a55cca/MP900401427.jpg
482,"Women and the Civil Rights Movement",Coursera,"University of Maryland, College Park",Humanities,"History & Philosophy",https://www.coursera.org/course/womencivilrights,"25th Feb, 2013",,https://d1a2y8pfnfh44t.cloudfront.net/0YnUMwGISu0/|||https://d15cw65ipctsrr.cloudfront.net/56/300150352b11e4aa3c599183b828af/banner_brown_lines.png
484,"Fundamentals of Personal Financial Planning",Coursera,"University of California, Irvine","Business & Management","Marketing & Finance",https://www.coursera.org/course/financialplanning,"14th Jan, 2013",,https://www.youtube.com/watch?v=Iyq3lPq3qt4
485,"Animal Behaviour",Coursera,"University of Melbourne",Humanities,,https://www.coursera.org/course/animalbehav,"1st Jun, 2015",8,https://d1a2y8pfnfh44t.cloudfront.net/i0v75KNcs1I/|||https://d15cw65ipctsrr.cloudfront.net/da/9a23ca374a5d18631c8f4d6b0c49d4/peacock-spider-2.jpg
486,"Epigenetic Control of Gene Expression",Coursera,"University of Melbourne",Science,"Chemistry, Biology, & Life Sciences",https://www.coursera.org/course/epigenetics,"29th Jun, 2015",8,https://d1a2y8pfnfh44t.cloudfront.net/MId1SMqUspA/|||https://d15cw65ipctsrr.cloudfront.net/74/92c169ff99f49dfb3136297330ccb0/Big480x270_withcopyright.jpg
